"county_id","county_name","district_id","district_name","reg_district_id","muniflag","reg_name","gen_fun_sch_levy","strwo_entv","strwo_entv_dt2","strwo_gfst_rate","total_sch_levy","strwi_entv","strwi_entv_dt2","strwi_tst_rate","gen_fun_sch_levy2","estrwo_eev","estrwo_eev_dt2","estrwo_gfst_rate","total_sch_levy2","estrwi_eev","estrwi_eev_dt2","estrwi_etst_rate"
01,"Atlantic",1790,"Greater Egg Harbor Reg",1690,,"GALLOWAY TWP",16837714,2728044500,"01FEB20",.6172,18703789,2728044500,"01FEB20",.6856,16837714,2865702106,"01OCT19",.5876,18703789,2865702106,"01OCT19",.6527
01,"Atlantic",1790,"Greater Egg Harbor Reg",1940,,"HAMILTON TWP",13035346,2053273603,"01FEB20",.6349,14480015,2053273603,"01FEB20",.7052,13035346,2255319800,"01OCT19",.5780,14480015,2255319800,"01OCT19",.6420
01,"Atlantic",1790,"Greater Egg Harbor Reg",3480,,"MULLICA TWP",2837649,454359100,"01FEB20",.6245,3152137,454359100,"01FEB20",.6938,2837649,475675746,"01OCT19",.5966,3152137,475675746,"01OCT19",.6627
01,"Atlantic",1940,"Hamilton Twp",,,,20343649,2049203244,"01OCT19",.9928,21548489,2049203244,"01OCT19",1.052,20343649,2255319800,"01OCT19",.9020,21548489,2255319800,"01OCT19",.9555
01,"Atlantic",1960,"Hammonton Town",,,,18086685,1369276200,"10JAN20",1.321,19717695,1369276200,"10JAN20",1.440,18086685,1444618526,"01OCT19",1.252,19717695,1444618526,"01OCT19",1.365
01,"Atlantic",2680,"Linwood City",,,,12459926,938248800,"01OCT19",1.328,12680402,938248800,"01OCT19",1.352,12459926,917423291,"01OCT19",1.358,12680402,917423291,"01OCT19",1.382
01,"Atlantic",2780,"Longport",,,,1601690,1874071700,"01JAN20",.0855,1601690,1874071700,"01JAN20",.0855,1601690,2001192623,"01OCT19",.0800,1601690,2001192623,"01OCT19",.0800
01,"Atlantic",2910,"Mainland Regional",2680,,"LINWOOD",5807936,930798400,"01OCT20",.6240,6549332,930798400,"01OCT20",.7036,5807936,917423291,"01OCT19",.6331,6549332,917423291,"01OCT19",.7139
01,"Atlantic",2910,"Mainland Regional",3720,,"NORTHFIELD",5724085,872248260,"01OCT20",.6562,6454999,872248260,"01OCT20",.7400,5724085,889886441,"01OCT19",.6432,6454999,889886441,"01OCT19",.7254
01,"Atlantic",2910,"Mainland Regional",4800,,"SOMERS POINT",7064759,1132581800,"01OCT20",.6238,7965171,1132581800,"01OCT20",.7033,7064759,1145401991,"01OCT19",.6168,7965171,1145401991,"01OCT19",.6954
01,"Atlantic",3020,"Margate City",,,,10498077,3709501700,"01OCT19",.2830,10498077,3709501700,"01OCT19",.2830,10498077,4249142841,"01OCT19",.2471,10498077,4249142841,"01OCT19",.2471
01,"Atlantic",3480,"Mullica Twp",,,,4286359,455792500,"01OCT19",.9404,4815936,455792500,"01OCT19",1.057,4286359,475675746,"01OCT19",.9011,4815936,475675746,"01OCT19",1.012
01,"Atlantic",3720,"Northfield City",,,,10124943,878762860,"01OCT19",1.152,10672184,878762860,"01OCT19",1.215,10124943,889886441,"01OCT19",1.138,10672184,889886441,"01OCT19",1.199
01,"Atlantic",4180,"Pleasantville City",,,,9304298,764078700,"01OCT19",1.218,10226605,764078700,"01OCT19",1.338,9304298,763467926,"01OCT19",1.219,10226605,763467926,"01OCT19",1.340
01,"Atlantic",4240,"Port Republic City",,,,1885328,115501800,"01OCT19",1.632,1885328,115501800,"01OCT19",1.632,1885328,130984123,"01OCT19",1.439,1885328,130984123,"01OCT19",1.439
01,"Atlantic",4800,"Somers Point City",,,,10290880,1138873200,"01OCT19",.9036,11042286,1138873200,"01OCT19",.9696,10290880,1145401991,"01OCT19",.8985,11042286,1145401991,"01OCT19",.9641
01,"Atlantic",5350,"Ventnor City",,,,16888980,2028525300,"01OCT19",.8326,16888980,2028525300,"01OCT19",.8326,16888980,2126782659,"01OCT19",.7941,16888980,2126782659,"01OCT19",.7941
01,"Atlantic",5760,"Weymouth Twp",,,,2375422,162749788,"01OCT19",1.460,2449036,162749788,"01OCT19",1.505,2375422,182398003,"01OCT19",1.302,2449036,182398003,"01OCT19",1.343
03,"Bergen",0040,"Allendale Boro",,,,15958737,1691131200,"01OCT19",.9437,16255052,1691131200,"01OCT19",.9612,15958737,1790877507,"01OCT19",.8911,16255052,1790877507,"01OCT19",.9077
03,"Bergen",0080,"Alpine Boro",,,,6766743,1989451900,"01OCT19",.3401,6766743,1989451900,"01OCT19",.3401,6766743,1948532713,"01OCT19",.3473,6766743,1948532713,"01OCT19",.3473
03,"Bergen",0300,"Bergenfield Boro",,,,49886063,2679865730,"01OCT19",1.862,49886063,2679865730,"01OCT19",1.862,49886063,3191439403,"01OCT19",1.563,49886063,3191439403,"01OCT19",1.563
03,"Bergen",0440,"Bogota Boro",,,,15325771,639934700,"01OCT19",2.395,15904721,639934700,"01OCT19",2.485,15325771,808100391,"01OCT19",1.897,15904721,808100391,"01OCT19",1.968
03,"Bergen",0740,"Carlstadt Boro",,,,11008426,2578413714,"25FEB20",.4269,12556714,2578413714,"25FEB20",.4870,11008426,2382251558,"01OCT19",.4621,12556714,2382251558,"01OCT19",.5271
03,"Bergen",0745,"Carlstadt-East Rutherford",0740,,"CARLSTADT",6969441,2450274214,"01OCT19",.2844,6969441,2450274214,"01OCT19",.2844,6969441,2382251558,"01OCT19",.2926,6969441,2382251558,"01OCT19",.2926
03,"Bergen",0745,"Carlstadt-East Rutherford",1230,,"E RUTHERFORD",6622609,2226720362,"01OCT19",.2974,6622609,2226720362,"01OCT19",.2974,6622609,2402739551,"01OCT19",.2756,6622609,2402739551,"01OCT19",.2756
03,"Bergen",0890,"Cliffside Park Boro",,,,35747708,2912217922,"01OCT19",1.228,35940359,2912217922,"01OCT19",1.234,35747708,3535127573,"01OCT19",1.011,35940359,3535127573,"01OCT19",1.017
03,"Bergen",0930,"Closter Boro",,,,20198102,2226883900,"01OCT19",.9070,20499214,2226883900,"01OCT19",.9205,20198102,2303113652,"01OCT19",.8770,20499214,2303113652,"01OCT19",.8901
03,"Bergen",0990,"Cresskill Boro",,,,28247166,2135686900,"01OCT19",1.323,30227768,2135686900,"01OCT19",1.415,28247166,2330518223,"01OCT19",1.212,30227768,2330518223,"01OCT19",1.297
03,"Bergen",1070,"Demarest Boro",,,,14631693,1344522630,"01OCT19",1.088,15238993,1344522630,"01OCT19",1.133,14631693,1645462521,"01OCT19",.8892,15238993,1645462521,"01OCT19",.9261
03,"Bergen",1130,"Dumont Boro",,,,36652753,1689761940,"01OCT19",2.169,38367678,1689761940,"01OCT19",2.271,36652753,2145729448,"01OCT19",1.708,38367678,2145729448,"01OCT19",1.788
03,"Bergen",1230,"East Rutherford Boro",,,,16444637,2226720362,"01OCT19",.7385,17144615,2226720362,"01OCT19",.7699,16444637,2402739551,"01OCT19",.6844,17144615,2402739551,"01OCT19",.7135
03,"Bergen",1270,"Edgewater Boro",,,,21528423,2967912317,"01OCT19",.7254,23385226,2967912317,"01OCT19",.7879,21528423,4005875533,"01OCT19",.5374,23385226,4005875533,"01OCT19",.5838
03,"Bergen",1345,"Elmwood Park",,,,34605731,2076266690,"01OCT19",1.667,37030661,2076266690,"01OCT19",1.784,34605731,2321666868,"01OCT19",1.491,37030661,2321666868,"01OCT19",1.595
03,"Bergen",1360,"Emerson Boro",,,,21117907,1207912807,"01OCT19",1.748,21889629,1207912807,"01OCT19",1.812,21117907,1335360846,"01OCT19",1.581,21889629,1335360846,"01OCT19",1.639
03,"Bergen",1370,"Englewood City",,,,55439939,4439452700,"01OCT19",1.249,56346616,4439452700,"01OCT19",1.269,55439939,5115166148,"01OCT19",1.084,56346616,5115166148,"01OCT19",1.102
03,"Bergen",1380,"Englewood Cliffs Boro",,,,13865519,3398134192,"01OCT19",.4080,14129080,3398134192,"01OCT19",.4158,13865519,3772208681,"01OCT19",.3676,14129080,3772208681,"01OCT19",.3746
03,"Bergen",1450,"Fair Lawn Boro",,,,91919896,4253357611,"01OCT20",2.161,94467587,4253357611,"01OCT20",2.221,91919896,5211822449,"01OCT19",1.764,94467587,5211822449,"01OCT19",1.813
03,"Bergen",1470,"Fairview Boro",,,,16213902,1045056367,"01OCT19",1.552,16213902,1045056367,"01OCT19",1.552,16213902,1399793031,"01OCT19",1.158,16213902,1399793031,"01OCT19",1.158
03,"Bergen",1550,"Fort Lee Boro",,,,67148659,6621669365,"01OCT19",1.014,70929200,6621669365,"01OCT19",1.071,67148659,7284815159,"01OCT19",.9218,70929200,7284815159,"01OCT19",.9737
03,"Bergen",1580,"Franklin Lakes Boro",,,,27697432,4297626000,"29JAN20",.6445,28405982,4297626000,"29JAN20",.6610,27697432,4342519280,"01OCT19",.6378,28405982,4342519280,"01OCT19",.6541
03,"Bergen",1700,"Garfield City",,,,30470954,2139478000,"01OCT19",1.424,30470954,2139478000,"01OCT19",1.424,30470954,2649102545,"01OCT19",1.150,30470954,2649102545,"01OCT19",1.150
03,"Bergen",1760,"Glen Rock Boro",,,,47709856,2379216455,"01OCT19",2.005,50390631,2379216455,"01OCT19",2.118,47709856,2690508261,"01OCT19",1.773,50390631,2690508261,"01OCT19",1.873
03,"Bergen",1860,"Hackensack City",,,,84903105,5544092400,"01OCT19",1.531,85208462,5544092400,"01OCT19",1.537,84903105,5951151138,"01OCT19",1.427,85208462,5951151138,"01OCT19",1.432
03,"Bergen",2050,"Harrington Park Boro",,,,12555734,899554100,"01OCT19",1.396,12739865,899554100,"01OCT19",1.416,12555734,1016560176,"01OCT19",1.235,12739865,1016560176,"01OCT19",1.253
03,"Bergen",2080,"Hasbrouck Heights Boro",,,,30197603,1766657570,"01OCT19",1.709,30887794,1766657570,"01OCT19",1.748,30197603,1910219355,"01OCT19",1.581,30887794,1910219355,"01OCT19",1.617
03,"Bergen",2090,"Haworth Boro",,,,9152158,806414549,"01OCT19",1.135,9152158,806414549,"01OCT19",1.135,9152158,935963944,"01OCT19",.9778,9152158,935963944,"01OCT19",.9778
03,"Bergen",2180,"Hillsdale Boro",,,,21735371,1690483940,"01OCT19",1.286,22206421,1690483940,"01OCT19",1.314,21735371,1862813939,"01OCT19",1.167,22206421,1862813939,"01OCT19",1.192
03,"Bergen",2200,"Ho Ho Kus Boro",,,,14324655,1168980400,"10JAN20",1.225,14988409,1168980400,"10JAN20",1.282,14324655,1301876803,"01OCT19",1.100,14988409,1301876803,"01OCT19",1.151
03,"Bergen",2620,"Leonia Boro",,,,20772630,1237461403,"01OCT19",1.679,22862654,1237461403,"01OCT19",1.848,20772630,1497970643,"01OCT19",1.387,22862654,1497970643,"01OCT19",1.526
03,"Bergen",2710,"Little Ferry Boro",,,,20076775,1056347300,"01OCT19",1.901,20076775,1056347300,"01OCT19",1.901,20076775,1056347300,"01OCT19",1.901,20076775,1056347300,"01OCT19",1.901
03,"Bergen",2740,"Lodi Borough",,,,38556561,1979218820,"01OCT19",1.948,38953395,1979218820,"01OCT19",1.968,38556561,2658783714,"01OCT19",1.450,38953395,2658783714,"01OCT19",1.465
03,"Bergen",2860,"Lyndhurst Twp",,,,39396819,2711351253,"01OCT19",1.453,40088720,2711351253,"01OCT19",1.479,39396819,3140485119,"01OCT19",1.255,40088720,3140485119,"01OCT19",1.277
03,"Bergen",2900,"Mahwah Twp",,,,64255537,5778359100,"01OCT19",1.112,65831008,5778359100,"01OCT19",1.139,64255537,6344964423,"01OCT19",1.013,65831008,6344964423,"01OCT19",1.038
03,"Bergen",3060,"Maywood Boro",,,,19306941,1148941880,"01OCT19",1.680,20094041,1148941880,"01OCT19",1.749,19306941,1486317767,"01OCT19",1.299,20094041,1486317767,"01OCT19",1.352
03,"Bergen",3170,"Midland Park Boro",,,,20983476,1071625500,"01OCT19",1.958,21920951,1071625500,"01OCT19",2.046,20983476,1279247344,"01OCT19",1.640,21920951,1279247344,"01OCT19",1.714
03,"Bergen",3330,"Montvale Boro",,,,16680986,2043681222,"01OCT19",.8162,17245537,2043681222,"01OCT19",.8438,16680986,2377951064,"01OCT19",.7015,17245537,2377951064,"01OCT19",.7252
03,"Bergen",3350,"Moonachie Boro",,,,8818946,838967490,"01OCT19",1.051,8818946,838967490,"01OCT19",1.051,8818946,940611502,"01OCT19",.9376,8818946,940611502,"01OCT19",.9376
03,"Bergen",3550,"New Milford Boro",,,,34802453,1581198759,"01OCT19",2.201,35244453,1581198759,"01OCT19",2.229,34802453,1974289462,"01OCT19",1.763,35244453,1974289462,"01OCT19",1.785
03,"Bergen",3600,"North Arlington Boro",,,,27048344,1713924747,"01OCT19",1.578,27564665,1713924747,"01OCT19",1.608,27048344,1808965629,"01OCT19",1.495,27564665,1808965629,"01OCT19",1.524
03,"Bergen",3700,"Northern Highlands Reg",0040,,"ALLENDALE",9254329,1691131200,"01OCT19",.5472,9826813,1691131200,"01OCT19",.5811,9254329,1790877507,"01OCT19",.5167,9826813,1790877507,"01OCT19",.5487
03,"Bergen",3700,"Northern Highlands Reg",5330,,"UPPER SADDLE RIVER",13414688,2252656500,"01OCT19",.5955,14260248,2252656500,"01OCT19",.6330,13414688,2729809767,"01OCT19",.4914,14260248,2729809767,"01OCT19",.5224
03,"Bergen",3710,"Northern Valley Regional",0930,,"CLOSTER",11401683,2226883900,"01OCT19",.5120,11908829,2226883900,"01OCT19",.5348,11401683,2303113652,"01OCT19",.4951,11908829,2303113652,"01OCT19",.5171
03,"Bergen",3710,"Northern Valley Regional",1070,,"DEMAREST",8843874,1344522630,"01OCT19",.6578,9237205,1344522630,"01OCT19",.6870,8843874,1645462521,"01OCT19",.5375,9237205,1645462521,"01OCT19",.5614
03,"Bergen",3710,"Northern Valley Regional",2050,,"HARRINGTON PARK",5455054,899554100,"01OCT19",.6064,5697701,899554100,"01OCT19",.6334,5455054,1016560176,"01OCT19",.5366,5697701,1016560176,"01OCT19",.5605
03,"Bergen",3710,"Northern Valley Regional",2090,,"HAWORTH",5392944,806414549,"01OCT19",.6688,5632808,806414549,"01OCT19",.6985,5392944,935963944,"01OCT19",.5762,5632808,935963944,"01OCT19",.6018
03,"Bergen",3710,"Northern Valley Regional",3730,,"NORTHVALE",5832201,866655003,"01OCT19",.6730,6091621,866655003,"01OCT19",.7029,5832201,1006187716,"01OCT19",.5796,6091621,1006187716,"01OCT19",.6054
03,"Bergen",3710,"Northern Valley Regional",3740,,"NORWOOD",7393183,1209699400,"01OCT19",.6112,7721997,1209699400,"01OCT19",.6383,7393183,1302432601,"01OCT19",.5676,7721997,1302432601,"01OCT19",.5929
03,"Bergen",3710,"Northern Valley Regional",3850,,"OLD TAPPAN",10424350,1734113030,"01OCT19",.6011,10888017,1734113030,"01OCT19",.6279,10424350,1748264837,"01OCT19",.5963,10888017,1748264837,"01OCT19",.6228
03,"Bergen",3730,"Northvale Boro",,,,9687907,866655003,"01OCT19",1.118,10119525,866655003,"01OCT19",1.168,9687907,1006187716,"01OCT19",.9628,10119525,1006187716,"01OCT19",1.006
03,"Bergen",3740,"Norwood Boro",,,,10322740,1209669400,"15OCT19",.8534,10741190,1209669400,"15OCT19",.8879,10322740,1302432601,"01OCT19",.7926,10741190,1302432601,"01OCT19",.8247
03,"Bergen",3760,"Oakland Boro",,,,30201424,2175282943,"01JAN20",1.388,30429709,2175282943,"01JAN20",1.399,30201424,2628563027,"01JAN20",1.149,30429709,2628563027,"01JAN20",1.158
03,"Bergen",3850,"Old Tappan Boro",,,,15105090,1734113030,"01OCT19",.8711,15105090,1734113030,"01OCT19",.8711,15105090,1748264837,"01OCT19",.8640,15105090,1748264837,"01OCT19",.8640
03,"Bergen",3870,"Oradell Boro",,,,12091897,1701511625,"11MAR20",.7107,12599597,1701511625,"11MAR20",.7405,12091897,1792551542,"01OCT19",.6746,12599597,1792551542,"01OCT19",.7029
03,"Bergen",3910,"Palisades Park",,,,24362831,2390107158,"01OCT19",1.019,24479175,2390107158,"01OCT19",1.024,24362831,3124538595,"01OCT19",.7797,24479175,3124538595,"01OCT19",.7834
03,"Bergen",3930,"Paramus Boro",,,,80774761,8044578260,"01OCT19",1.004,81694341,8044578260,"01OCT19",1.016,80774761,10428522973,"01OCT19",.7746,81694341,10428522973,"01OCT19",.7834
03,"Bergen",3940,"Park Ridge Boro",,,,30032475,1601066677,"01OCT19",1.876,30766131,1601066677,"01OCT19",1.922,30032475,1871803697,"01OCT19",1.605,30766131,1871803697,"01OCT19",1.644
03,"Bergen",3960,"Pascack Valley Regional",2180,,"HILLSDALE",11904021,1690483940,"01OCT19",.7042,12376389,1690483940,"01OCT19",.7321,11904021,1862813939,"01OCT19",.6390,12376389,1862813939,"01OCT19",.6644
03,"Bergen",3960,"Pascack Valley Regional",3330,,"MONTVALE",13776180,2043681222,"01OCT19",.6741,14329352,2043681222,"01OCT19",.7012,13776180,2377951064,"01OCT19",.5793,14329352,2377951064,"01OCT19",.6026
03,"Bergen",3960,"Pascack Valley Regional",4430,,"RIVER VALE",13200846,2087728164,"01OCT19",.6323,13724673,2087728164,"01OCT19",.6574,13200846,2129004687,"01OCT19",.6200,13724673,2129004687,"01OCT19",.6447
03,"Bergen",3960,"Pascack Valley Regional",5880,,"WOODCLIFF LAKE",11319296,2040769353,"01OCT19",.5547,11776579,2040769353,"01OCT19",.5771,11319296,2011032348,"01OCT19",.5629,11776579,2011032348,"01OCT19",.5856
03,"Bergen",4300,"Ramapo-Indian Hill Reg",1580,,"FRANKLIN LAKES",18479997,4297626000,"01OCT19",.4300,19048893,4297626000,"01OCT19",.4432,18479997,4342519280,"01OCT19",.4256,19048893,4342519280,"01OCT19",.4387
03,"Bergen",4300,"Ramapo-Indian Hill Reg",3760,,"OAKLAND",12076156,2175282943,"01OCT19",.5552,12443338,2175282943,"01OCT19",.5720,12076156,2628563027,"01OCT19",.4594,12443338,2628563027,"01OCT19",.4734
03,"Bergen",4300,"Ramapo-Indian Hill Reg",5920,,"WYCKOFF TWP",20309977,4731896000,"01OCT19",.4292,20927073,4731896000,"01OCT19",.4423,20309977,4722991887,"01OCT19",.4300,20927073,4722991887,"01OCT19",.4431
03,"Bergen",4310,"Ramsey Boro",,,,58798851,3481248700,"01OCT19",1.689,61736352,3481248700,"01OCT19",1.773,58798851,3684623349,"01OCT19",1.596,61736352,3684623349,"01OCT19",1.676
03,"Bergen",4370,"Ridgefield Boro",,,,22343828,1563731663,"01OCT19",1.429,23057963,1563731663,"01OCT19",1.475,22343828,1972158851,"01OCT19",1.133,23057963,1972158851,"01OCT19",1.169
03,"Bergen",4380,"Ridgefield Park Twp",,,,26872158,1198245100,"01OCT19",2.243,26872158,1198245100,"01OCT19",2.243,26872158,1573532633,"01OCT19",1.708,26872158,1573532633,"01OCT19",1.708
03,"Bergen",4390,"Ridgewood Village",,,,97305242,5820576600,"14FEB20",1.672,100322919,5820576600,"14FEB20",1.724,97305242,6732074699,"01OCT19",1.445,100322919,6732074699,"01OCT19",1.490
03,"Bergen",4405,"River Dell Regional",3870,,"ORADELL",15520211,1675784675,"01OCT19",.9261,16219962,1675784675,"01OCT19",.9679,15520211,1792551542,"01OCT19",.8658,16219962,1792551542,"01OCT19",.9049
03,"Bergen",4405,"River Dell Regional",4410,,"RIVER EDGE",16099060,1466088576,"01OCT19",1.098,16824909,1466088576,"01OCT19",1.148,16099060,1927916234,"01OCT19",.8350,16824909,1927916234,"01OCT19",.8727
03,"Bergen",4410,"River Edge Boro",,,,16031391,1466088576,"01OCT19",1.094,17231716,1466088576,"01OCT19",1.175,16031391,1927916234,"01OCT19",.8315,17231716,1927916234,"01OCT19",.8938
03,"Bergen",4430,"River Vale Twp",,,,22392786,2087728164,"01OCT19",1.073,23218336,2087728164,"01OCT19",1.112,22392786,2129004687,"01OCT19",1.052,23218336,2129004687,"01OCT19",1.091
03,"Bergen",4470,"Rochelle Park Twp",,,,12081602,937263000,"01OCT19",1.289,12385087,937263000,"01OCT19",1.321,12081602,1031205853,"01OCT19",1.172,12385087,1031205853,"01OCT19",1.201
03,"Bergen",4500,"Rockleigh",,,,662711,225029072,"01OCT19",.2945,662711,225029072,"01OCT19",.2945,662711,222801061,"01OCT19",.2974,662711,222801061,"01OCT19",.2974
03,"Bergen",4600,"Rutherford Boro",,,,42915917,2716191971,"01OCT19",1.580,45440715,2716191971,"01OCT19",1.673,42915917,3085477141,"01OCT19",1.391,45440715,3085477141,"01OCT19",1.473
03,"Bergen",4610,"Saddle Brook Twp",,,,32827630,2302263300,"01OCT19",1.426,34759148,2302263300,"01OCT19",1.510,32827630,2531072230,"01OCT19",1.297,34759148,2531072230,"01OCT19",1.373
03,"Bergen",4620,"Saddle River Boro",,,,8892971,2578767756,"01OCT19",.3449,9160796,2578767756,"01OCT19",.3552,8892971,2527460312,"01OCT19",.3519,9160796,2527460312,"01OCT19",.3625
03,"Bergen",4870,"South Hackensack Twp",,,,7938815,649485400,"01OCT19",1.222,8539609,649485400,"01OCT19",1.315,7938815,610476585,"01OCT19",1.300,8539609,610476585,"01OCT19",1.399
03,"Bergen",5150,"Teaneck Twp",,,,93159321,5102745800,"01OCT19",1.826,94433784,5102745800,"01OCT19",1.851,93159321,6197165169,"01OCT19",1.503,94433784,6197165169,"01OCT19",1.524
03,"Bergen",5160,"Tenafly Boro",,,,65843890,4007822300,"01OCT19",1.643,68298178,4007822300,"01OCT19",1.704,65843890,4739059123,"01OCT19",1.389,68298178,4739059123,"01OCT19",1.441
03,"Bergen",5330,"Upper Saddle River Boro",,,,22899722,2252656500,"01OCT19",1.017,23445541,2252656500,"01OCT19",1.041,22899722,2729809767,"01OCT19",.8389,23445541,2729809767,"01OCT19",.8589
03,"Bergen",5410,"Waldwick Boro",,,,30619152,1601029400,"01OCT19",1.913,31313952,1601029400,"01OCT19",1.956,30619152,1693488407,"01OCT19",1.808,31313952,1693488407,"01OCT19",1.849
03,"Bergen",5430,"Wallington Boro",,,,16445353,957727654,"01OCT19",1.717,16769394,957727654,"01OCT19",1.751,16445353,1150826067,"01OCT19",1.429,16769394,1150826067,"01OCT19",1.457
03,"Bergen",5755,"Westwood Regional",5755,"A","WASHINGTON TOWNSHIP",25187827,1624676964,"01OCT19",1.550,25794719,1624676964,"01OCT19",1.588,25187827,1829706425,"01OCT19",1.377,25794719,1829706425,"01OCT19",1.410
03,"Bergen",5755,"Westwood Regional",5755,"B","WESTWOOD BOROUGH",29558481,1981489700,"01OCT19",1.492,30270658,1981489700,"01OCT19",1.528,29558481,2105727630,"01OCT19",1.404,30270658,2105727630,"01OCT19",1.438
03,"Bergen",5830,"Wood-Ridge Boro",,,,18467012,1318006858,"01OCT19",1.401,19433450,1318006858,"01OCT19",1.475,18467012,1502911397,"01OCT19",1.229,19433450,1502911397,"01OCT19",1.293
03,"Bergen",5880,"Woodcliff Lake Boro",,,,15854816,2040769353,"01OCT19",.7769,16504316,2040769353,"01OCT19",.8087,15854816,2011032348,"01OCT19",.7884,16504316,2011032348,"01OCT19",.8207
03,"Bergen",5920,"Wyckoff Twp",,,,38773377,4715435100,"01OCT19",.8223,40406071,4715435100,"01OCT19",.8569,38773377,4722991887,"01OCT19",.8209,40406071,4722991887,"01OCT19",.8555
05,"Burlington",0200,"Bass River Twp",,,,1156885,170388798,"01OCT19",.6790,1156885,170388798,"01OCT19",.6790,1156885,173282616,"01OCT19",.6676,1156885,173282616,"01OCT19",.6676
05,"Burlington",0380,"Beverly City",,,,3041452,119194297,"01OCT19",2.552,3125946,119194297,"01OCT19",2.623,3041452,124342054,"01OCT19",2.446,3125946,124342054,"01OCT19",2.514
05,"Burlington",0475,"Bordentown Regional",0475,"A","BORDENTOWN CITY",6023704,331725057,"01OCT19",1.816,6607879,331725057,"01OCT19",1.992,6023704,362925967,"01OCT19",1.660,6607879,362925967,"01OCT19",1.821
05,"Burlington",0475,"Bordentown Regional",0475,"B","BORDENTOWN TWP",23585199,1173483390,"01OCT19",2.010,25872045,1173483390,"01OCT19",2.205,23585199,1446213680,"01OCT19",1.631,25872045,1446213680,"01OCT19",1.789
05,"Burlington",0475,"Bordentown Regional",0475,"C","FIELDSBORO BOROUGH",955587,54953377,"01OCT19",1.739,1048232,54953377,"01OCT19",1.908,955587,59124018,"01OCT19",1.616,1048232,59124018,"01OCT19",1.773
05,"Burlington",0600,"Burlington City",,,,13021443,616909398,"01OCT19",2.111,13215543,616909398,"01OCT19",2.142,13021443,669244294,"01OCT19",1.946,13215543,669244294,"01OCT19",1.975
05,"Burlington",0620,"Burlington Twp",,,,42870599,2330009673,"01OCT19",1.840,45383392,2330009673,"01OCT19",1.948,42870599,2663712630,"01OCT19",1.609,45383392,2663712630,"01OCT19",1.704
05,"Burlington",0830,"Chesterfield Twp",,,,9817086,821807556,"01FEB20",1.195,11785125,821807556,"01FEB20",1.434,9817086,821807556,"01FEB20",1.195,11785125,821807556,"01FEB20",1.434
